시점,행정구역(시도)별,행정구역(기초)별,성별,연령별,노인인구수,치매환자수,치매환자유병률,최경도 환자,경도 환자,중등도 환자,중증 환자,알츠하이머 환자수,알츠하이머 환자유병률,혈관성치매 환자수,혈관성치매 환자유병률,기타 환자환자수,기타 환자유병률,경도인지장애 환자수,경도인지장애 환자유병률
2021,전라남도,목포시,전체,60~64세,17061.5,101.77,0.6,17.71,42.13,26.15,15.77,0,0,101.77,0.6,0,0,2489.69,14.59
2021,전라남도,목포시,전체,65~69세,12184.5,168.21,1.38,29.27,69.64,43.23,26.07,157.27,1.29,0,0,10.94,0.09,2202.38,18.08
2021,전라남도,목포시,전체,70~74세,10016,385.21,3.85,67.03,159.48,99,59.71,369.62,3.69,9.16,0.09,6.52,0.07,2157.61,21.54
2021,전라남도,목포시,전체,75~79세,7666,907.19,11.83,157.85,375.58,233.15,140.61,378.38,4.94,176.08,2.3,352.28,4.6,1142.14,14.9
2021,전라남도,목포시,전체,80~84세,5075,1066.11,21.01,185.5,441.37,273.99,165.25,837.03,16.49,38.52,0.76,190.24,3.75,2422.84,47.74
2021,전라남도,목포시,전체,85세이상,3222,1236.97,38.39,215.23,512.11,317.9,191.73,1077.12,33.43,102.46,3.18,57.14,1.77,721.18,22.38
2021,전라남도,목포시,전체,60세이상,55225,3865.46,7,672.59,1600.3,993.42,599.15,2819.43,5.11,427.99,0.77,617.13,1.12,11135.84,20.16
2021,전라남도,목포시,전체,65세이상,38163.5,3763.7,9.86,654.88,1558.17,967.27,583.37,2819.43,7.39,326.22,0.85,617.13,1.62,8646.15,22.66
2021,전라남도,목포시,남,60~64세,8137,91.95,1.13,16,38.07,23.63,14.25,0,0,91.95,1.13,0,0,2098.1,25.78
2021,전라남도,목포시,남,65~69세,5757.5,106.51,1.85,18.53,44.1,27.37,16.51,95.57,1.66,0,0,10.94,0.19,544.62,9.46
2021,전라남도,목포시,남,70~74세,4580.5,213.45,4.66,37.14,88.37,54.86,33.08,203.83,4.45,9.16,0.2,0,0,1151.1,25.13
2021,전라남도,목포시,남,75~79세,3259.5,300.85,9.23,52.35,124.55,77.32,46.63,96.81,2.97,139.51,4.28,64.54,1.98,223.03,6.84
2021,전라남도,목포시,남,80~84세,1853,316.68,17.09,55.1,131.1,81.39,49.09,158.8,8.57,27.24,1.47,130.64,7.05,938.84,50.67
2021,전라남도,목포시,남,85세이상,831,448.66,53.99,78.07,185.74,115.3,69.54,400.71,48.22,47.95,5.77,0,0,165.24,19.88
2021,전라남도,목포시,남,60세이상,24418.5,1478.1,6.05,257.19,611.93,379.87,229.11,955.72,3.91,315.8,1.29,206.11,0.84,5120.94,20.97
2021,전라남도,목포시,남,65세이상,16281.5,1386.15,8.51,241.19,573.87,356.24,214.85,955.72,5.87,223.86,1.37,206.11,1.27,3022.84,18.57
2021,전라남도,목포시,여,60~64세,8924.5,9.82,0.11,1.71,4.06,2.52,1.52,0,0,9.82,0.11,0,0,391.59,4.39
2021,전라남도,목포시,여,65~69세,6427,61.7,0.96,10.74,25.54,15.86,9.56,61.7,0.96,0,0,0,0,1657.75,25.79
2021,전라남도,목포시,여,70~74세,5435.5,171.76,3.16,29.89,71.11,44.14,26.62,165.78,3.05,0,0,6.52,0.12,1006.51,18.52
2021,전라남도,목포시,여,75~79세,4406.5,606.33,13.76,105.5,251.02,155.83,93.98,281.58,6.39,36.57,0.83,287.74,6.53,919.1,20.86
2021,전라남도,목포시,여,80~84세,3222,749.44,23.26,130.4,310.27,192.61,116.16,678.23,21.05,11.28,0.35,59.61,1.85,1484,46.06
2021,전라남도,목포시,여,85세이상,2391,788.31,32.97,137.17,326.36,202.6,122.19,676.41,28.29,54.51,2.28,57.14,2.39,555.94,23.25
2021,전라남도,목포시,여,60세이상,30806.5,2387.36,7.75,415.4,988.37,613.55,370.04,1863.7,6.05,112.18,0.36,411.02,1.33,6014.89,19.52
2021,전라남도,목포시,여,65세이상,21882,2377.55,10.87,413.69,984.3,611.03,368.52,1863.7,8.52,102.37,0.47,411.02,1.88,5623.31,25.7
2021,전라남도,여수시,전체,60~64세,23503,144.62,0.62,25.16,59.87,37.17,22.42,0,0,144.62,0.62,0,0,3522.61,14.99
2021,전라남도,여수시,전체,65~69세,17820,249.24,1.4,43.37,103.18,64.05,38.63,232.55,1.3,0,0,16.69,0.09,3161.87,17.74
2021,전라남도,여수시,전체,70~74세,14440.5,560.94,3.88,97.6,232.23,144.16,86.95,538.08,3.73,13.95,0.1,8.96,0.06,3135.23,21.71
2021,전라남도,여수시,전체,75~79세,10279.5,1215.75,11.83,211.54,503.32,312.45,188.44,506.84,4.93,236.65,2.3,471.67,4.59,1529.31,14.88
2021,전라남도,여수시,전체,80~84세,7327.5,1538.96,21,267.78,637.13,395.51,238.54,1207.85,16.48,55.67,0.76,274.97,3.75,3498.46,47.74
2021,전라남도,여수시,전체,85세이상,5311.5,2026.35,38.15,352.59,838.91,520.77,314.08,1763.51,33.2,166.79,3.14,95.66,1.8,1190.92,22.42
2021,전라남도,여수시,전체,60세이상,78682,5735.85,7.29,998.04,2374.64,1474.11,889.06,4248.83,5.4,617.68,0.79,867.94,1.1,16038.39,20.38
2021,전라남도,여수시,전체,65세이상,55179,5591.24,10.13,972.88,2314.77,1436.95,866.64,4248.83,7.7,473.06,0.86,867.94,1.57,12515.78,22.68
2021,전라남도,여수시,남,60~64세,11643.5,131.57,1.13,22.89,54.47,33.81,20.39,0,0,131.57,1.13,0,0,3002.24,25.78
2021,전라남도,여수시,남,65~69세,8782.5,162.48,1.85,28.27,67.27,41.76,25.18,145.79,1.66,0,0,16.69,0.19,830.77,9.46
2021,전라남도,여수시,남,70~74세,6974.5,325.01,4.66,56.55,134.55,83.53,50.38,310.37,4.45,13.95,0.2,0,0,1752.72,25.13
2021,전라남도,여수시,남,75~79세,4386.5,404.87,9.23,70.45,167.62,104.05,62.76,130.28,2.97,187.74,4.28,86.85,1.98,300.15,6.84
2021,전라남도,여수시,남,80~84세,2681,458.18,17.09,79.72,189.69,117.75,71.02,229.76,8.57,39.41,1.47,189.01,7.05,1358.36,50.67
2021,전라남도,여수시,남,85세이상,1309,706.73,53.99,122.97,292.59,181.63,109.54,631.2,48.22,75.53,5.77,0,0,260.29,19.88
2021,전라남도,여수시,남,60세이상,35777,2188.85,6.12,380.86,906.18,562.53,339.27,1447.4,4.05,448.2,1.25,292.55,0.82,7504.53,20.98
2021,전라남도,여수시,남,65세이상,24133.5,2057.27,8.52,357.97,851.71,528.72,318.88,1447.4,6,316.63,1.31,292.55,1.21,4502.29,18.66
2021,전라남도,여수시,여,60~64세,11859.5,13.05,0.11,2.27,5.4,3.35,2.02,0,0,13.05,0.11,0,0,520.37,4.39
2021,전라남도,여수시,여,65~69세,9037.5,86.76,0.96,15.1,35.92,22.3,13.45,86.76,0.96,0,0,0,0,2331.1,25.79
2021,전라남도,여수시,여,70~74세,7466,235.93,3.16,41.05,97.67,60.63,36.57,227.71,3.05,0,0,8.96,0.12,1382.51,18.52
2021,전라남도,여수시,여,75~79세,5893,810.88,13.76,141.09,335.7,208.4,125.69,376.56,6.39,48.91,0.83,384.81,6.53,1229.16,20.86
2021,전라남도,여수시,여,80~84세,4646.5,1080.78,23.26,188.06,447.44,277.76,167.52,978.09,21.05,16.26,0.35,85.96,1.85,2140.09,46.06
2021,전라남도,여수시,여,85세이상,4002.5,1319.62,32.97,229.61,546.32,339.14,204.54,1132.31,28.29,91.26,2.28,95.66,2.39,930.63,23.25
2021,전라남도,여수시,여,60세이상,42905,3547.01,8.27,617.18,1468.46,911.58,549.79,2801.43,6.53,169.48,0.4,575.39,1.34,8533.86,19.89
2021,전라남도,여수시,여,65세이상,31045.5,3533.96,11.38,614.91,1463.06,908.23,547.76,2801.43,9.02,156.43,0.5,575.39,1.85,8013.49,25.81
2021,전라남도,순천시,전체,60~64세,21328,132.75,0.62,23.1,54.96,34.12,20.58,0,0,132.75,0.62,0,0,3228.51,15.14
2021,전라남도,순천시,전체,65~69세,13916.5,195.78,1.41,34.07,81.05,50.32,30.35,182.5,1.31,0,0,13.27,0.1,2448.38,17.59
2021,전라남도,순천시,전체,70~74세,10894.5,422.5,3.88,73.51,174.91,108.58,65.49,405.3,3.72,10.43,0.1,6.81,0.06,2362.28,21.68
2021,전라남도,순천시,전체,75~79세,8183,972.57,11.89,169.23,402.64,249.95,150.75,407.08,4.97,184.75,2.26,380.26,4.65,1232.17,15.06
2021,전라남도,순천시,전체,80~84세,6634,1397.12,21.06,243.1,578.41,359.06,216.55,1101.24,16.6,49.71,0.75,245.74,3.7,3164.5,47.7
2021,전라남도,순천시,전체,85세이상,5419,2074.3,38.28,360.93,858.76,533.1,321.52,1805.78,33.32,171.31,3.16,96.81,1.79,1213.91,22.4
2021,전라남도,순천시,전체,60세이상,66375,5195.02,7.83,903.93,2150.74,1335.12,805.23,3901.9,5.88,548.96,0.83,742.9,1.12,13649.75,20.56
2021,전라남도,순천시,전체,65세이상,45047,5062.27,11.24,880.83,2095.78,1301,784.65,3901.9,8.66,416.21,0.92,742.9,1.65,10421.24,23.13
2021,전라남도,순천시,남,60~64세,10715,121.08,1.13,21.07,50.13,31.12,18.77,0,0,121.08,1.13,0,0,2762.83,25.78
2021,전라남도,순천시,남,65~69세,6986.5,129.25,1.85,22.49,53.51,33.22,20.03,115.98,1.66,0,0,13.27,0.19,660.88,9.46
2021,전라남도,순천시,남,70~74세,5215.5,243.04,4.66,42.29,100.62,62.46,37.67,232.09,4.45,10.43,0.2,0,0,1310.68,25.13
2021,전라남도,순천시,남,75~79세,3386.5,312.57,9.23,54.39,129.41,80.33,48.45,100.58,2.97,144.94,4.28,67.05,1.98,231.72,6.84
2021,전라남도,순천시,남,80~84세,2365.5,404.26,17.09,70.34,167.37,103.9,62.66,202.72,8.57,34.77,1.47,166.77,7.05,1198.51,50.67
2021,전라남도,순천시,남,85세이상,1368.5,738.85,53.99,128.56,305.89,189.89,114.52,659.89,48.22,78.96,5.77,0,0,272.12,19.88
2021,전라남도,순천시,남,60세이상,30037.5,1949.06,6.49,339.14,806.91,500.91,302.1,1311.26,4.37,390.19,1.3,247.09,0.82,6436.74,21.43
2021,전라남도,순천시,남,65세이상,19322.5,1827.98,9.46,318.07,756.79,469.79,283.34,1311.26,6.79,269.11,1.39,247.09,1.28,3673.91,19.01
2021,전라남도,순천시,여,60~64세,10613,11.67,0.11,2.03,4.83,3,1.81,0,0,11.67,0.11,0,0,465.68,4.39
2021,전라남도,순천시,여,65~69세,6930,66.53,0.96,11.58,27.54,17.1,10.31,66.53,0.96,0,0,0,0,1787.5,25.79
2021,전라남도,순천시,여,70~74세,5679,179.46,3.16,31.23,74.29,46.12,27.82,173.21,3.05,0,0,6.81,0.12,1051.6,18.52
2021,전라남도,순천시,여,75~79세,4796.5,660,13.76,114.84,273.24,169.62,102.3,306.5,6.39,39.81,0.83,313.21,6.53,1000.45,20.86
2021,전라남도,순천시,여,80~84세,4268.5,992.85,23.26,172.76,411.04,255.16,153.89,898.52,21.05,14.94,0.35,78.97,1.85,1965.99,46.06
2021,전라남도,순천시,여,85세이상,4050.5,1335.45,32.97,232.37,552.88,343.21,206.99,1145.89,28.29,92.35,2.28,96.81,2.39,941.79,23.25
2021,전라남도,순천시,여,60세이상,36337.5,3245.96,8.93,564.8,1343.83,834.21,503.12,2590.64,7.13,158.78,0.44,495.8,1.36,7213.01,19.85
2021,전라남도,순천시,여,65세이상,25724.5,3234.29,12.57,562.77,1338.99,831.21,501.31,2590.64,10.07,147.1,0.57,495.8,1.93,6747.34,26.23
2021,전라남도,나주시,전체,60~64세,9474,60.26,0.64,10.48,24.95,15.49,9.34,0,0,60.26,0.64,0,0,1461.15,15.42
2021,전라남도,나주시,전체,65~69세,6998,98.29,1.4,17.1,40.69,25.26,15.24,91.65,1.31,0,0,6.64,0.09,1234.07,17.63
2021,전라남도,나주시,전체,70~74세,5983.5,231.75,3.87,40.33,95.95,59.56,35.92,222.33,3.72,5.69,0.1,3.77,0.06,1296.13,21.66
2021,전라남도,나주시,전체,75~79세,5408,646.47,11.95,112.49,267.64,166.14,100.2,271.84,5.03,119.27,2.21,255.04,4.72,825.83,15.27
2021,전라남도,나주시,전체,80~84세,4423,940.03,21.25,163.57,389.17,241.59,145.71,751.52,16.99,31.59,0.71,156.63,3.54,2103.44,47.56
2021,전라남도,나주시,전체,85세이상,3394,1295.89,38.18,225.48,536.5,333.04,200.86,1127.87,33.23,106.75,3.15,61,1.8,760.82,22.42
2021,전라남도,나주시,전체,60세이상,35680.5,3272.7,9.17,569.45,1354.9,841.08,507.27,2465.2,6.91,323.56,0.91,483.08,1.35,7681.44,21.53
2021,전라남도,나주시,전체,65세이상,26206.5,3212.44,12.26,558.96,1329.95,825.6,497.93,2465.2,9.41,263.3,1,483.08,1.84,6220.28,23.74
2021,전라남도,나주시,남,60~64세,4886,55.21,1.13,9.61,22.86,14.19,8.56,0,0,55.21,1.13,0,0,1259.84,25.78
2021,전라남도,나주시,남,65~69세,3495.5,64.67,1.85,11.25,26.77,16.62,10.02,58.03,1.66,0,0,6.64,0.19,330.65,9.46
2021,전라남도,나주시,남,70~74세,2845,132.58,4.66,23.07,54.89,34.07,20.55,126.6,4.45,5.69,0.2,0,0,714.96,25.13
2021,전라남도,나주시,남,75~79세,2156,199,9.23,34.63,82.39,51.14,30.84,64.03,2.97,92.28,4.28,42.69,1.98,147.53,6.84
2021,전라남도,나주시,남,80~84세,1438.5,245.84,17.09,42.78,101.78,63.18,38.11,123.28,8.57,21.15,1.47,101.41,7.05,728.83,50.67
2021,전라남도,나주시,남,85세이상,841.5,454.33,53.99,79.05,188.09,116.76,70.42,405.77,48.22,48.55,5.77,0,0,167.33,19.88
2021,전라남도,나주시,남,60세이상,15662.5,1151.62,7.35,200.38,476.77,295.97,178.5,777.71,4.97,222.88,1.42,150.74,0.96,3349.14,21.38
2021,전라남도,나주시,남,65세이상,10776.5,1096.41,10.17,190.78,453.91,281.78,169.94,777.71,7.22,167.67,1.56,150.74,1.4,2089.3,19.39
2021,전라남도,나주시,여,60~64세,4588,5.05,0.11,0.88,2.09,1.3,0.78,0,0,5.05,0.11,0,0,201.31,4.39
2021,전라남도,나주시,여,65~69세,3502.5,33.62,0.96,5.85,13.92,8.64,5.21,33.62,0.96,0,0,0,0,903.42,25.79
2021,전라남도,나주시,여,70~74세,3138.5,99.18,3.16,17.26,41.06,25.49,15.37,95.72,3.05,0,0,3.77,0.12,581.17,18.52
2021,전라남도,나주시,여,75~79세,3252,447.48,13.76,77.86,185.25,115,69.36,207.8,6.39,26.99,0.83,212.36,6.53,678.3,20.86
2021,전라남도,나주시,여,80~84세,2984.5,694.19,23.26,120.79,287.4,178.41,107.6,628.24,21.05,10.45,0.35,55.21,1.85,1374.61,46.06
2021,전라남도,나주시,여,85세이상,2552.5,841.56,32.97,146.43,348.41,216.28,130.44,722.1,28.29,58.2,2.28,61,2.39,593.49,23.25
2021,전라남도,나주시,여,60세이상,20018,2121.08,10.6,369.07,878.13,545.12,328.77,1687.49,8.43,100.68,0.5,332.34,1.66,4332.3,21.64
2021,전라남도,나주시,여,65세이상,15430,2116.03,13.71,368.19,876.04,543.82,327.98,1687.49,10.94,95.63,0.62,332.34,2.15,4130.98,26.77
2021,전라남도,광양시,전체,60~64세,10848,70.19,0.65,12.21,29.06,18.04,10.88,0,0,70.19,0.65,0,0,1697.97,15.65
2021,전라남도,광양시,전체,65~69세,6737,96.13,1.43,16.73,39.8,24.7,14.9,89.41,1.33,0,0,6.71,0.1,1160.46,17.23
2021,전라남도,광양시,전체,70~74세,4878,189.87,3.89,33.04,78.61,48.8,29.43,182.13,3.73,4.76,0.1,3,0.06,1060.8,21.75
2021,전라남도,광양시,전체,75~79세,3371.5,403.17,11.96,70.15,166.91,103.61,62.49,169.58,5.03,74.25,2.2,159.14,4.72,515.28,15.28
2021,전라남도,광양시,전체,80~84세,3032.5,641.01,21.14,111.54,265.38,164.74,99.36,508.17,16.76,22.3,0.74,110.34,3.64,1444.78,47.64
2021,전라남도,광양시,전체,85세이상,2503,949.68,37.94,165.24,393.17,244.07,147.2,826.08,33,77.73,3.11,45.67,1.82,562.05,22.45
2021,전라남도,광양시,전체,60세이상,31370,2350.04,7.49,408.91,972.92,603.96,364.26,1775.38,5.66,249.22,0.79,324.86,1.04,6441.33,20.53
2021,전라남도,광양시,전체,65세이상,20522,2279.86,11.11,396.7,943.86,585.92,353.38,1775.38,8.65,179.04,0.87,324.86,1.58,4743.37,23.11
2021,전라남도,광양시,남,60~64세,5711,64.53,1.13,11.23,26.72,16.59,10,0,0,64.53,1.13,0,0,1472.56,25.78
2021,전라남도,광양시,남,65~69세,3534,65.38,1.85,11.38,27.07,16.8,10.13,58.66,1.66,0,0,6.71,0.19,334.3,9.46
2021,전라남도,광양시,남,70~74세,2382,111,4.66,19.31,45.95,28.53,17.21,106,4.45,4.76,0.2,0,0,598.61,25.13
2021,전라남도,광양시,남,75~79세,1341,123.77,9.23,21.54,51.24,31.81,19.19,39.83,2.97,57.39,4.28,26.55,1.98,91.76,6.84
2021,전라남도,광양시,남,80~84세,1043,178.25,17.09,31.02,73.79,45.81,27.63,89.39,8.57,15.33,1.47,73.53,7.05,528.45,50.67
2021,전라남도,광양시,남,85세이상,592,319.62,53.99,55.61,132.32,82.14,49.54,285.46,48.22,34.16,5.77,0,0,117.72,19.88
2021,전라남도,광양시,남,60세이상,14603,862.56,5.91,150.09,357.1,221.68,133.7,579.34,3.97,176.18,1.21,106.8,0.73,3143.39,21.53
2021,전라남도,광양시,남,65세이상,8892,798.02,8.97,138.86,330.38,205.09,123.69,579.34,6.52,111.65,1.26,106.8,1.2,1670.82,18.79
2021,전라남도,광양시,여,60~64세,5137,5.65,0.11,0.98,2.34,1.45,0.88,0,0,5.65,0.11,0,0,225.4,4.39
2021,전라남도,광양시,여,65~69세,3203,30.75,0.96,5.35,12.73,7.9,4.77,30.75,0.96,0,0,0,0,826.17,25.79
2021,전라남도,광양시,여,70~74세,2496,78.87,3.16,13.72,32.65,20.27,12.23,76.13,3.05,0,0,3,0.12,462.19,18.52
2021,전라남도,광양시,여,75~79세,2030.5,279.4,13.76,48.62,115.67,71.8,43.31,129.75,6.39,16.85,0.83,132.59,6.53,423.52,20.86
2021,전라남도,광양시,여,80~84세,1989.5,462.76,23.26,80.52,191.58,118.93,71.73,418.79,21.05,6.96,0.35,36.81,1.85,916.33,46.06
2021,전라남도,광양시,여,85세이상,1911,630.06,32.97,109.63,260.84,161.92,97.66,540.62,28.29,43.57,2.28,45.67,2.39,444.33,23.25
2021,전라남도,광양시,여,60세이상,16767,1487.48,8.87,258.82,615.82,382.28,230.56,1196.04,7.13,73.04,0.44,218.07,1.3,3297.94,19.67
2021,전라남도,광양시,여,65세이상,11630,1481.83,12.74,257.84,613.48,380.83,229.68,1196.04,10.28,67.39,0.58,218.07,1.88,3072.54,26.42
2021,전라남도,담양군,전체,60~64세,4787,31.23,0.65,5.43,12.93,8.03,4.84,0,0,31.23,0.65,0,0,754.81,15.77
2021,전라남도,담양군,전체,65~69세,3687,51.96,1.41,9.04,21.51,13.35,8.05,48.42,1.31,0,0,3.54,0.1,647.03,17.55
2021,전라남도,담양군,전체,70~74세,3283.5,127.72,3.89,22.22,52.88,32.82,19.8,122.51,3.73,3.2,0.1,2.02,0.06,713.66,21.73
2021,전라남도,담양군,전체,75~79세,2934,349.72,11.92,60.85,144.78,89.88,54.21,146.72,5,65.48,2.23,137.35,4.68,444.91,15.16
2021,전라남도,담양군,전체,80~84세,2590.5,546.96,21.11,95.17,226.44,140.57,84.78,432.86,16.71,19.16,0.74,94.78,3.66,1234.66,47.66
2021,전라남도,담양군,전체,85세이상,1970,759.23,38.54,132.11,314.32,195.12,117.68,661.35,33.57,63.13,3.2,34.61,1.76,440.47,22.36
2021,전라남도,담양군,전체,60세이상,19252,1866.83,9.7,324.83,772.87,479.77,289.36,1411.85,7.33,182.2,0.95,272.3,1.41,4235.54,22
2021,전라남도,담양군,전체,65세이상,14465,1835.59,12.69,319.39,759.94,471.75,284.52,1411.85,9.76,150.96,1.04,272.3,1.88,3480.73,24.06
2021,전라남도,담양군,남,60~64세,2546,28.77,1.13,5.01,11.91,7.39,4.46,0,0,28.77,1.13,0,0,656.48,25.78
2021,전라남도,담양군,남,65~69세,1861,34.43,1.85,5.99,14.25,8.85,5.34,30.89,1.66,0,0,3.54,0.19,176.04,9.46
2021,전라남도,담양군,남,70~74세,1597.5,74.44,4.66,12.95,30.82,19.13,11.54,71.09,4.45,3.2,0.2,0,0,401.46,25.13
2021,전라남도,담양군,남,75~79세,1192,110.02,9.23,19.14,45.55,28.28,17.05,35.4,2.97,51.02,4.28,23.6,1.98,81.56,6.84
2021,전라남도,담양군,남,80~84세,901,153.98,17.09,26.79,63.75,39.57,23.87,77.22,8.57,13.24,1.47,63.52,7.05,456.5,50.67
2021,전라남도,담양군,남,85세이상,522,281.83,53.99,49.04,116.68,72.43,43.68,251.71,48.22,30.12,5.77,0,0,103.8,19.88
2021,전라남도,담양군,남,60세이상,8619.5,683.47,7.93,118.92,282.96,175.65,105.94,466.31,5.41,126.35,1.47,90.66,1.05,1875.84,21.76
2021,전라남도,담양군,남,65세이상,6073.5,654.7,10.78,113.92,271.05,168.26,101.48,466.31,7.68,97.58,1.61,90.66,1.49,1219.36,20.08
2021,전라남도,담양군,여,60~64세,2241,2.47,0.11,0.43,1.02,0.63,0.38,0,0,2.47,0.11,0,0,98.33,4.39
2021,전라남도,담양군,여,65~69세,1826,17.53,0.96,3.05,7.26,4.51,2.72,17.53,0.96,0,0,0,0,470.99,25.79
2021,전라남도,담양군,여,70~74세,1686,53.28,3.16,9.27,22.06,13.69,8.26,51.42,3.05,0,0,2.02,0.12,312.2,18.52
2021,전라남도,담양군,여,75~79세,1742,239.7,13.76,41.71,99.24,61.6,37.15,111.31,6.39,14.46,0.83,113.75,6.53,363.34,20.86
2021,전라남도,담양군,여,80~84세,1689.5,392.98,23.26,68.38,162.69,101,60.91,355.64,21.05,5.91,0.35,31.26,1.85,778.15,46.06
2021,전라남도,담양군,여,85세이상,1448,477.41,32.97,83.07,197.65,122.69,74,409.64,28.29,33.01,2.28,34.61,2.39,336.68,23.25
2021,전라남도,담양군,여,60세이상,10632.5,1183.35,11.13,205.9,489.91,304.12,183.42,945.55,8.89,55.85,0.53,181.64,1.71,2359.7,22.19
2021,전라남도,담양군,여,65세이상,8391.5,1180.89,14.07,205.47,488.89,303.49,183.04,945.55,11.27,53.39,0.64,181.64,2.16,2261.37,26.95
2021,전라남도,곡성군,전체,60~64세,2918.5,19.38,0.66,3.37,8.02,4.98,3,0,0,19.38,0.66,0,0,467.2,16.01
2021,전라남도,곡성군,전체,65~69세,2208,31.12,1.41,5.41,12.88,8,4.82,29,1.31,0,0,2.12,0.1,387.48,17.55
2021,전라남도,곡성군,전체,70~74세,2145.5,82.9,3.86,14.43,34.32,21.31,12.85,79.54,3.71,2.01,0.09,1.37,0.06,463.88,21.62
2021,전라남도,곡성군,전체,75~79세,2035.5,244.18,12,42.49,101.09,62.76,37.85,102.96,5.06,44.24,2.17,96.86,4.76,313.49,15.4
2021,전라남도,곡성군,전체,80~84세,2042.5,433.35,21.22,75.4,179.41,111.37,67.17,345.52,16.92,14.73,0.72,72.96,3.57,971.91,47.58
2021,전라남도,곡성군,전체,85세이상,1738,663.93,38.2,115.52,274.87,170.63,102.91,577.88,33.25,54.72,3.15,31.2,1.8,389.55,22.41
2021,전라남도,곡성군,전체,60세이상,13088,1474.86,11.27,256.62,610.59,379.04,228.6,1134.9,8.67,135.07,1.03,204.51,1.56,2993.51,22.87
2021,전라남도,곡성군,전체,65세이상,10169.5,1455.48,14.31,253.25,602.57,374.06,225.6,1134.9,11.16,115.7,1.14,204.51,2.01,2526.31,24.84
2021,전라남도,곡성군,남,60~64세,1585,17.91,1.13,3.12,7.41,4.6,2.78,0,0,17.91,1.13,0,0,408.69,25.78
2021,전라남도,곡성군,남,65~69세,1114.5,20.62,1.85,3.59,8.54,5.3,3.2,18.5,1.66,0,0,2.12,0.19,105.43,9.46
2021,전라남도,곡성군,남,70~74세,1007,46.93,4.66,8.17,19.43,12.06,7.27,44.81,4.45,2.01,0.2,0,0,253.06,25.13
2021,전라남도,곡성군,남,75~79세,792.5,73.15,9.23,12.73,30.28,18.8,11.34,23.54,2.97,33.92,4.28,15.69,1.98,54.23,6.84
2021,전라남도,곡성군,남,80~84세,676.5,115.61,17.09,20.12,47.86,29.71,17.92,57.98,8.57,9.94,1.47,47.69,7.05,342.76,50.67
2021,전라남도,곡성군,남,85세이상,432.5,233.51,53.99,40.63,96.67,60.01,36.19,208.55,48.22,24.96,5.77,0,0,86,19.88
2021,전라남도,곡성군,남,60세이상,5608,507.72,9.05,88.34,210.2,130.48,78.7,353.38,6.3,88.74,1.58,65.5,1.17,1250.16,22.29
2021,전라남도,곡성군,남,65세이상,4023,489.81,12.18,85.23,202.78,125.88,75.92,353.38,8.78,70.83,1.76,65.5,1.63,841.47,20.92
2021,전라남도,곡성군,여,60~64세,1333.5,1.47,0.11,0.26,0.61,0.38,0.23,0,0,1.47,0.11,0,0,58.51,4.39
2021,전라남도,곡성군,여,65~69세,1093.5,10.5,0.96,1.83,4.35,2.7,1.63,10.5,0.96,0,0,0,0,282.05,25.79
2021,전라남도,곡성군,여,70~74세,1138.5,35.98,3.16,6.26,14.89,9.25,5.58,34.72,3.05,0,0,1.37,0.12,210.82,18.52
2021,전라남도,곡성군,여,75~79세,1243,171.04,13.76,29.76,70.81,43.96,26.51,79.43,6.39,10.32,0.83,81.17,6.53,259.26,20.86
2021,전라남도,곡성군,여,80~84세,1366,317.73,23.26,55.29,131.54,81.66,49.25,287.54,21.05,4.78,0.35,25.27,1.85,629.16,46.06
2021,전라남도,곡성군,여,85세이상,1305.5,430.42,32.97,74.89,178.2,110.62,66.72,369.33,28.29,29.77,2.28,31.2,2.39,303.55,23.25
2021,전라남도,곡성군,여,60세이상,7480,967.13,12.93,168.28,400.39,248.55,149.91,781.52,10.45,46.33,0.62,139.01,1.86,1743.35,23.31
2021,전라남도,곡성군,여,65세이상,6146.5,965.67,15.71,168.03,399.79,248.18,149.68,781.52,12.71,44.86,0.73,139.01,2.26,1684.84,27.41
